RESUMER ZONES HYDROTEL VERSION;4.1.2.0000

UHRH ID; TYPE; ALTITUDE MOYENNE (m); PENTE MOYENNE; ORIENTATION MOYENNE; NB PIXEL; SUPERFICIE (km2); LONGITUDE; LATITUDE
2385;SOUS-BASSIN;21.142857;0.008579;5;14;0.140000;-72.42381;46.32371
2386;SOUS-BASSIN;18.277779;0.005985;7;18;0.180000;-72.42889;46.32483
2387;SOUS-BASSIN;19.600000;0.009887;5;5;0.050000;-72.42412;46.32576
2388;SOUS-BASSIN;36.535545;0.005868;3;422;4.220000;-72.40938;46.30182
2389;SOUS-BASSIN;28.590910;0.007611;5;132;1.320000;-72.41230;46.31763
2390;SOUS-BASSIN;35.200001;0.005704;5;20;0.200000;-72.40040;46.31202
2391;SOUS-BASSIN;15.125000;0.004010;1;8;0.080000;-72.55747;46.29348
2392;SOUS-BASSIN;15.962264;0.004542;4;53;0.530000;-72.55247;46.29355
2393;SOUS-BASSIN;16.300449;0.003103;2;223;2.230000;-72.56760;46.27578
2394;SOUS-BASSIN;16.456375;0.003618;5;149;1.490000;-72.55800;46.27987
2395;SOUS-BASSIN;26.757063;0.005987;3;354;3.540000;-72.51877;46.25684
2396;SOUS-BASSIN;23.219999;0.005596;6;300;3.000000;-72.52693;46.26975
2397;SOUS-BASSIN;31.886599;0.004978;4;194;1.940000;-72.49723;46.25026
2398;SOUS-BASSIN;23.528997;0.005889;2;569;5.690000;-72.55200;46.25016
2399;SOUS-BASSIN;42.025963;0.006788;4;2311;23.110001;-72.49105;46.22735
2400;SOUS-BASSIN;33.162586;0.007202;2;572;5.720000;-72.54200;46.21429
2401;SOUS-BASSIN;46.630161;0.007289;4;2155;21.549999;-72.49862;46.19625
2402;SOUS-BASSIN;50.014633;0.008823;4;205;2.050000;-72.50789;46.18324
2403;SOUS-BASSIN;30.889908;0.007504;5;109;1.090000;-72.52191;46.23470
2404;SOUS-BASSIN;32.308411;0.007449;5;107;1.070000;-72.52205;46.22943
2405;SOUS-BASSIN;16.906250;0.003020;2;32;0.320000;-72.55308;46.28464
2406;SOUS-BASSIN;17.377777;0.005116;5;90;0.900000;-72.54511;46.28887
2407;SOUS-BASSIN;18.960938;0.006143;4;128;1.280000;-72.54022;46.28133
2408;SOUS-BASSIN;22.816971;0.004222;3;601;6.010000;-72.58666;46.24731
2409;SOUS-BASSIN;18.590425;0.004435;5;376;3.760000;-72.57450;46.26073
2410;SOUS-BASSIN;27.187756;0.005272;3;490;4.900000;-72.56974;46.23810
2411;SOUS-BASSIN;16.965517;0.003247;2;29;0.290000;-72.61734;46.26043
2412;SOUS-BASSIN;17.041666;0.003513;5;48;0.480000;-72.61273;46.26437
2413;SOUS-BASSIN;19.416988;0.004639;4;259;2.590000;-72.60306;46.25220
2414;SOUS-BASSIN;19.360825;0.004764;3;194;1.940000;-72.62256;46.24289
2415;SOUS-BASSIN;20.943333;0.004757;5;300;3.000000;-72.61034;46.24442
2416;SOUS-BASSIN;25.600000;0.004760;4;35;0.350000;-72.60649;46.23312
2417;SOUS-BASSIN;19.955009;0.007002;3;489;4.890000;-72.62925;46.22324
2418;SOUS-BASSIN;20.486158;0.007075;5;578;5.780000;-72.62196;46.23227
2419;SOUS-BASSIN;26.647058;0.031668;2;68;0.680000;-72.58174;46.20794
2420;SOUS-BASSIN;28.874748;0.011676;5;495;4.950000;-72.57825;46.21732
2421;SOUS-BASSIN;26.000000;0.033541;6;1;0.010000;-72.56833;46.20595
2422;SOUS-BASSIN;32.194443;0.011701;6;36;0.360000;-72.56312;46.20931
2423;SOUS-BASSIN;29.054054;0.023698;1;259;2.590000;-72.57015;46.18514
2424;SOUS-BASSIN;31.287233;0.015524;5;564;5.640000;-72.55675;46.19450
2425;SOUS-BASSIN;34.513512;0.010878;5;74;0.740000;-72.54933;46.17349
2426;SOUS-BASSIN;30.032259;0.019986;6;31;0.310000;-72.55686;46.17579
2427;SOUS-BASSIN;41.258335;0.008372;5;840;8.400000;-72.52704;46.17716
2428;SOUS-BASSIN;31.965813;0.016834;2;234;2.340000;-72.56303;46.15863
2429;SOUS-BASSIN;29.416000;0.023023;5;125;1.250000;-72.55602;46.16518
2430;SOUS-BASSIN;37.099998;0.009637;5;50;0.500000;-72.54020;46.16362
2431;SOUS-BASSIN;31.428572;0.030138;8;14;0.140000;-72.54710;46.16231
2432;SOUS-BASSIN;36.188236;0.007339;6;85;0.850000;-72.54227;46.16927
2433;SOUS-BASSIN;29.230770;0.030318;2;13;0.130000;-72.54853;46.15554
2434;SOUS-BASSIN;32.375000;0.022317;6;40;0.400000;-72.54071;46.15841
2435;SOUS-BASSIN;38.034336;0.012103;2;233;2.330000;-72.55326;46.14488
2436;SOUS-BASSIN;34.917809;0.022848;4;73;0.730000;-72.53634;46.14756
2437;SOUS-BASSIN;49.261261;0.011496;4;555;5.550000;-72.52910;46.13380
2438;SOUS-BASSIN;45.247887;0.026632;3;355;3.550000;-72.51784;46.14342
2439;SOUS-BASSIN;34.508850;0.027534;6;226;2.260000;-72.52346;46.15524
2440;SOUS-BASSIN;57.119999;0.011589;5;150;1.500000;-72.50133;46.16224
2441;SOUS-BASSIN;51.067226;0.016937;8;119;1.190000;-72.50663;46.16131
2442;SOUS-BASSIN;64.416664;0.007320;5;12;0.120000;-72.49361;46.17249
2443;SOUS-BASSIN;49.672726;0.038373;3;165;1.650000;-72.49553;46.13895
2444;SOUS-BASSIN;51.455128;0.024140;6;312;3.120000;-72.49203;46.15380
2445;SOUS-BASSIN;48.382980;0.053389;3;47;0.470000;-72.47689;46.13531
2446;SOUS-BASSIN;57.489277;0.020379;5;513;5.130000;-72.46858;46.15599
2447;SOUS-BASSIN;65.762451;0.008139;5;522;5.220000;-72.44033;46.14159
2448;SOUS-BASSIN;55.596153;0.037555;8;52;0.520000;-72.47047;46.14237
2449;SOUS-BASSIN;63.210712;0.008951;6;280;2.800000;-72.45249;46.15098
2450;SOUS-BASSIN;62.632267;0.012141;3;3285;32.849998;-72.43771;46.09163
2451;SOUS-BASSIN;65.006981;0.014697;6;2005;20.049999;-72.40150;46.12361
2452;SOUS-BASSIN;54.285713;0.047988;7;7;0.070000;-72.38564;46.10505
2453;SOUS-BASSIN;62.636364;0.029680;6;11;0.110000;-72.38573;46.10727
2454;SOUS-BASSIN;74.069130;0.012141;3;1461;14.610000;-72.34308;46.06605
2455;SOUS-BASSIN;78.161697;0.008429;5;5368;53.680000;-72.30650;46.09771
2456;SOUS-BASSIN;74.909088;0.014524;2;44;0.440000;-72.30924;46.05094
2457;SOUS-BASSIN;66.666664;0.013705;5;12;0.120000;-72.30257;46.05433
2458;SOUS-BASSIN;72.384613;0.006388;4;13;0.130000;-72.29375;46.05330
2459;SOUS-BASSIN;78.450493;0.008227;6;202;2.020000;-72.28390;46.06384
2460;SOUS-BASSIN;77.989639;0.007845;5;193;1.930000;-72.27937;46.05904
2461;SOUS-BASSIN;85.428574;0.011299;3;1309;13.090000;-72.29148;46.03274
2462;SOUS-BASSIN;81.849213;0.008296;7;829;8.290000;-72.26225;46.05841
2463;SOUS-BASSIN;81.968391;0.004195;4;348;3.480000;-72.22074;46.02870
2464;SOUS-BASSIN;78.072914;0.003402;6;96;0.960000;-72.24374;46.04814
2465;SOUS-BASSIN;80.228035;0.004302;5;478;4.780000;-72.21076;46.05115
2466;SOUS-BASSIN;84.439545;0.006818;8;612;6.120000;-72.23134;46.06622
2467;SOUS-BASSIN;80.315788;0.007810;5;38;0.380000;-72.20491;46.07151
2468;SOUS-BASSIN;86.801102;0.005360;8;181;1.810000;-72.22522;46.07843
2469;SOUS-BASSIN;81.000000;0.014375;6;3;0.030000;-72.20615;46.07838
2470;SOUS-BASSIN;80.199997;0.006064;8;5;0.050000;-72.20875;46.07729
2471;SOUS-BASSIN;91.755600;0.005410;8;491;4.910000;-72.22715;46.08900
2472;SOUS-BASSIN;89.323051;0.008333;4;551;5.510000;-72.16684;46.07745
2473;SOUS-BASSIN;94.255386;0.005559;6;2972;29.719999;-72.16985;46.10112
2474;SOUS-BASSIN;114.744461;0.007315;5;2888;28.879999;-72.04216;46.09431
2475;SOUS-BASSIN;106.313240;0.004774;7;2356;23.559999;-72.08016;46.10485
2476;SOUS-BASSIN;133.600159;0.010921;5;1248;12.480000;-71.98585;46.12044
2477;SOUS-BASSIN;104.190727;0.008088;3;949;9.490000;-72.12019;46.04989
2478;SOUS-BASSIN;98.305969;0.004845;6;268;2.680000;-72.11057;46.06782
2479;SOUS-BASSIN;120.145454;0.006951;4;3025;30.250000;-72.05131;46.04879
2480;SOUS-BASSIN;124.925194;0.008255;7;1417;14.170000;-72.01730;46.07608
2481;SOUS-BASSIN;144.182648;0.008852;5;3526;35.259998;-71.90776;46.10591
2482;SOUS-BASSIN;161.113205;0.010369;7;4876;48.759998;-71.86682;46.14778
2483;SOUS-BASSIN;212.997437;0.056789;3;1560;15.600000;-71.79606;46.11892
2484;SOUS-BASSIN;218.674164;0.063901;5;1780;17.799999;-71.77085;46.13251
2485;SOUS-BASSIN;378.676910;0.108141;4;1662;16.620001;-71.69826;46.10864
2486;SOUS-BASSIN;318.918549;0.091264;7;712;7.120000;-71.73372;46.11448
2487;SOUS-BASSIN;386.470978;0.091669;7;155;1.550000;-71.70732;46.12248
2488;SOUS-BASSIN;279.961639;0.115700;2;391;3.910000;-71.77558;46.08013
2489;SOUS-BASSIN;225.976532;0.077423;5;213;2.130000;-71.75772;46.08868
2490;SOUS-BASSIN;353.060760;0.082313;2;1959;19.590000;-71.76340;46.03803
2491;SOUS-BASSIN;346.884399;0.092003;5;1358;13.580000;-71.73572;46.04252
2492;SOUS-BASSIN;444.482025;0.081289;4;1197;11.970000;-71.71822;45.99686
2493;SOUS-BASSIN;283.077942;0.124261;3;372;3.720000;-71.73336;46.06574
2494;SOUS-BASSIN;314.987762;0.098960;6;898;8.980000;-71.72420;46.08368
2495;SOUS-BASSIN;419.611938;0.080867;5;1626;16.260000;-71.66636;46.07419
2496;SOUS-BASSIN;353.910492;0.123017;7;324;3.240000;-71.70099;46.07401
2497;SOUS-BASSIN;447.456512;0.073707;7;46;0.460000;-71.69690;46.08874
2498;SOUS-BASSIN;378.802063;0.100120;2;2122;21.219999;-71.68801;46.02485
2499;SOUS-BASSIN;395.566589;0.092691;6;2665;26.650000;-71.64794;46.03424
2500;SOUS-BASSIN;415.293396;0.072890;1;409;4.090000;-71.66465;45.99286
2501;SOUS-BASSIN;366.444458;0.066594;4;126;1.260000;-71.64082;45.98943
2502;SOUS-BASSIN;439.587494;0.059619;8;720;7.200000;-71.68118;45.97852
2503;SOUS-BASSIN;426.258545;0.066210;4;468;4.680000;-71.65496;45.97054
2504;SOUS-BASSIN;447.433990;0.062053;4;606;6.060000;-71.66130;45.95271
2505;SOUS-BASSIN;413.192780;0.081397;3;83;0.830000;-71.64221;45.97539
2506;SOUS-BASSIN;411.643555;0.081826;5;101;1.010000;-71.63565;45.97916
2507;SOUS-BASSIN;493.808380;0.069962;4;454;4.540000;-71.62387;45.96347
2508;SOUS-BASSIN;436.938690;0.103596;2;734;7.340000;-71.60964;45.97343
2509;SOUS-BASSIN;470.300751;0.072113;6;2434;24.340000;-71.58949;45.98724
2510;SOUS-BASSIN;487.961609;0.058675;2;521;5.210000;-71.58239;45.95068
2511;SOUS-BASSIN;99.000000;0.007068;1;1;0.010000;-72.10143;46.06388
2512;SOUS-BASSIN;99.523811;0.006491;4;21;0.210000;-72.09912;46.06098
2513;SOUS-BASSIN;104.491524;0.009429;3;118;1.180000;-72.10183;46.05311
2514;SOUS-BASSIN;83.323204;0.004617;2;362;3.620000;-72.19267;46.05172
2515;SOUS-BASSIN;95.581802;0.007536;5;2824;28.240000;-72.15669;46.04237
2516;SOUS-BASSIN;104.293465;0.008195;5;1346;13.460000;-72.14557;46.01024
2517;SOUS-BASSIN;85.092888;0.005208;4;506;5.060000;-72.20478;46.02768
2518;SOUS-BASSIN;78.000000;0.002500;6;8;0.080000;-72.23167;46.04384
2519;SOUS-BASSIN;80.910446;0.004427;5;134;1.340000;-72.21330;46.04185
2520;SOUS-BASSIN;98.387711;0.008402;3;1790;17.900000;-72.19595;45.99118
2521;SOUS-BASSIN;93.061058;0.007020;5;2473;24.730000;-72.19869;46.00320
2522;SOUS-BASSIN;107.000000;0.003334;6;3;0.030000;-72.12000;45.98806
2523;SOUS-BASSIN;109.057693;0.005703;5;52;0.520000;-72.11185;45.99626
2524;SOUS-BASSIN;107.500000;0.004551;8;40;0.400000;-72.12083;45.99341
2525;SOUS-BASSIN;108.025314;0.004708;8;79;0.790000;-72.12411;45.99811
2526;SOUS-BASSIN;120.633286;0.008934;4;1418;14.180000;-72.06878;45.98708
2527;SOUS-BASSIN;114.804253;0.007197;7;1129;11.290000;-72.08586;46.01130
2528;SOUS-BASSIN;122.880058;0.006104;4;692;6.920000;-72.01273;46.02133
2529;SOUS-BASSIN;122.154808;0.005028;8;562;5.620000;-72.02813;46.03209
2530;SOUS-BASSIN;118.000000;0.002500;7;1;0.010000;-72.00690;46.03760
2531;SOUS-BASSIN;121.210526;0.006515;8;19;0.190000;-72.01179;46.03865
2532;SOUS-BASSIN;129.565475;0.011855;3;672;6.720000;-71.96969;46.04079
2533;SOUS-BASSIN;130.874298;0.011539;6;883;8.830000;-71.96951;46.05287
2534;SOUS-BASSIN;177.625732;0.071695;5;342;3.420000;-71.91060;46.04926
2535;SOUS-BASSIN;141.292618;0.012385;8;393;3.930000;-71.92940;46.05495
2536;SOUS-BASSIN;191.006485;0.029690;4;2469;24.690001;-71.84092;46.09674
2537;SOUS-BASSIN;147.940964;0.007288;8;813;8.130000;-71.89129;46.09417
2538;SOUS-BASSIN;179.865829;0.022080;5;395;3.950000;-71.82389;46.12299
2539;SOUS-BASSIN;193.158249;0.087878;4;455;4.550000;-71.88816;46.06509
2540;SOUS-BASSIN;150.699081;0.010610;7;216;2.160000;-71.89232;46.07419
2541;SOUS-BASSIN;159.600006;0.007691;7;15;0.150000;-71.87492;46.08084
2542;SOUS-BASSIN;159.000000;0.015437;7;3;0.030000;-71.87344;46.08064
2543;SOUS-BASSIN;261.815369;0.073578;4;2432;24.320000;-71.82891;46.05445
2544;SOUS-BASSIN;183.449219;0.039304;6;256;2.560000;-71.85255;46.08209
2545;SOUS-BASSIN;261.630035;0.061221;4;546;5.460000;-71.81484;46.07639
2546;SOUS-BASSIN;171.737274;0.067625;2;609;6.090000;-71.92283;46.01696
2547;SOUS-BASSIN;180.753464;0.091513;5;649;6.490000;-71.91066;46.02630
2548;SOUS-BASSIN;238.517273;0.069518;5;984;9.840000;-71.85975;46.02157
2549;SOUS-BASSIN;184.479340;0.074096;8;121;1.210000;-71.89360;46.01504
2550;SOUS-BASSIN;224.467484;0.059677;6;1307;13.070000;-71.87324;46.03906
2551;SOUS-BASSIN;212.604462;0.069091;2;852;8.520000;-71.88534;45.98399
2552;SOUS-BASSIN;202.908493;0.062622;6;754;7.540000;-71.86549;45.99754
2553;SOUS-BASSIN;313.061035;0.102877;4;557;5.570000;-71.81363;45.98936
2554;SOUS-BASSIN;302.947845;0.066871;6;2013;20.129999;-71.81498;46.00996
2555;SOUS-BASSIN;423.148438;0.087840;5;512;5.120000;-71.77458;46.01098
2556;SOUS-BASSIN;267.221252;0.073193;2;1044;10.440000;-71.85302;45.95180
2557;SOUS-BASSIN;274.574860;0.081294;6;1082;10.820000;-71.82102;45.97158
2558;SOUS-BASSIN;242.500000;0.068798;2;406;4.060000;-71.80999;45.93479
2559;SOUS-BASSIN;261.917694;0.097765;6;656;6.560000;-71.79974;45.95217
2560;SOUS-BASSIN;275.011353;0.057695;4;176;1.760000;-71.77172;45.93477
2561;SOUS-BASSIN;251.862564;0.051248;7;211;2.110000;-71.77905;45.94148
2562;SOUS-BASSIN;394.213562;0.083475;6;1489;14.890000;-71.75293;45.97423
2563;SOUS-BASSIN;320.448975;0.053334;8;196;1.960000;-71.77958;45.95568
2564;SOUS-BASSIN;397.917908;0.069635;7;609;6.090000;-71.77890;45.98039
2565;SOUS-BASSIN;297.477600;0.042330;3;67;0.670000;-71.75496;45.93744
2566;SOUS-BASSIN;324.062500;0.109223;6;176;1.760000;-71.75064;45.94544
2567;SOUS-BASSIN;439.345123;0.115934;5;339;3.390000;-71.72860;45.95045
2568;SOUS-BASSIN;342.898560;0.098608;7;69;0.690000;-71.74005;45.94396
2569;SOUS-BASSIN;440.655457;0.117990;7;119;1.190000;-71.73837;45.95544
2570;SOUS-BASSIN;296.239990;0.023260;2;25;0.250000;-71.74789;45.93284
2571;SOUS-BASSIN;328.755554;0.069091;5;45;0.450000;-71.73789;45.93561
2572;SOUS-BASSIN;349.986847;0.108528;5;76;0.760000;-71.73195;45.93303
2573;SOUS-BASSIN;188.357147;0.049145;2;14;0.140000;-71.79148;45.92625
2574;SOUS-BASSIN;236.963303;0.071823;5;109;1.090000;-71.78056;45.92730
2575;SOUS-BASSIN;250.380951;0.058119;1;42;0.420000;-71.80389;45.92579
2576;SOUS-BASSIN;205.769226;0.074961;2;13;0.130000;-71.79494;45.92306
2577;SOUS-BASSIN;273.873016;0.043785;1;63;0.630000;-71.80913;45.92228
2578;SOUS-BASSIN;257.344147;0.067382;2;462;4.620000;-71.79669;45.91242
2579;SOUS-BASSIN;235.890961;0.048742;6;376;3.760000;-71.77330;45.91832
2580;SOUS-BASSIN;313.470459;0.079319;3;982;9.820000;-71.75035;45.88838
2581;SOUS-BASSIN;260.804321;0.048632;7;925;9.250000;-71.74474;45.91714
2582;SOUS-BASSIN;332.439117;0.075426;5;271;2.710000;-71.70450;45.91662
2583;SOUS-BASSIN;307.768738;0.078518;7;307;3.070000;-71.71914;45.91895
2584;SOUS-BASSIN;417.319794;0.070851;6;1648;16.480000;-71.70323;45.95265
2585;SOUS-BASSIN;315.267303;0.147907;2;419;4.190000;-71.71682;45.88897
2586;SOUS-BASSIN;247.607635;0.070053;6;367;3.670000;-71.70512;45.89983
2587;SOUS-BASSIN;247.567566;0.067622;4;37;0.370000;-71.68319;45.88903
2588;SOUS-BASSIN;230.921875;0.061668;7;64;0.640000;-71.69142;45.89197
2589;SOUS-BASSIN;341.198120;0.094316;5;106;1.060000;-71.68104;45.90603
2590;SOUS-BASSIN;322.134705;0.070665;8;193;1.930000;-71.69090;45.90859
2591;SOUS-BASSIN;386.138885;0.058408;6;216;2.160000;-71.67874;45.91793
2592;SOUS-BASSIN;278.422211;0.052006;4;135;1.350000;-71.66953;45.88910
2593;SOUS-BASSIN;294.176483;0.104170;7;221;2.210000;-71.67350;45.89989
2594;SOUS-BASSIN;392.546539;0.074685;6;763;7.630000;-71.64448;45.92219
2595;SOUS-BASSIN;374.267517;0.070552;8;714;7.140000;-71.66649;45.92282
2596;SOUS-BASSIN;439.110229;0.070565;6;127;1.270000;-71.65608;45.94166
2597;SOUS-BASSIN;314.184967;0.068335;3;346;3.460000;-71.64167;45.88596
2598;SOUS-BASSIN;311.694458;0.044680;6;396;3.960000;-71.63668;45.89845
2599;SOUS-BASSIN;427.224823;0.067846;6;983;9.830000;-71.60675;45.92859
2600;SOUS-BASSIN;392.478973;0.059921;8;618;6.180000;-71.62144;45.91917
2601;SOUS-BASSIN;485.934357;0.058018;7;198;1.980000;-71.63347;45.94826
2602;SOUS-BASSIN;346.768951;0.068050;3;290;2.900000;-71.61707;45.87764
2603;SOUS-BASSIN;321.985901;0.057249;6;71;0.710000;-71.61076;45.89192
2604;SOUS-BASSIN;437.370331;0.056992;5;964;9.640000;-71.57435;45.92115
2605;SOUS-BASSIN;373.333344;0.044378;8;153;1.530000;-71.59998;45.90304
2606;SOUS-BASSIN;392.000000;0.012245;8;42;0.420000;-71.59578;45.91544
2607;SOUS-BASSIN;369.256805;0.079028;5;1211;12.110000;-71.58686;45.88086
2608;SOUS-BASSIN;374.337494;0.063589;6;80;0.800000;-71.59267;45.89862
2609;SOUS-BASSIN;491.538452;0.188488;5;52;0.520000;-71.57839;45.90363
2610;SOUS-BASSIN;302.750977;0.059390;1;1522;15.220000;-71.69841;45.85718
2611;SOUS-BASSIN;295.222809;0.039892;5;1526;15.260000;-71.66077;45.86771
2612;SOUS-BASSIN;281.512207;0.057946;2;41;0.410000;-71.65951;45.83046
2613;SOUS-BASSIN;329.541473;0.044099;5;1097;10.970000;-71.62991;45.84984
2614;SOUS-BASSIN;313.885254;0.043836;3;183;1.830000;-71.64183;45.81845
2615;SOUS-BASSIN;302.291656;0.051380;6;144;1.440000;-71.64038;45.83240
2616;SOUS-BASSIN;305.290314;0.034900;5;31;0.310000;-71.62525;45.82904
2617;SOUS-BASSIN;315.446808;0.042050;7;47;0.470000;-71.63054;45.83365
2618;SOUS-BASSIN;330.121216;0.052297;6;66;0.660000;-71.62327;45.83515
2619;SOUS-BASSIN;373.143524;0.080499;3;216;2.160000;-71.63222;45.80985
2620;SOUS-BASSIN;298.363647;0.016375;5;44;0.440000;-71.62716;45.82489
2621;SOUS-BASSIN;358.527588;0.050116;4;1232;12.320000;-71.57782;45.82639
2622;SOUS-BASSIN;337.329987;0.045633;7;400;4.000000;-71.60591;45.83748
2623;SOUS-BASSIN;378.075073;0.043293;5;413;4.130000;-71.55560;45.86017
2624;SOUS-BASSIN;353.330658;0.038843;8;372;3.720000;-71.58009;45.86241
2625;SOUS-BASSIN;359.384613;0.011261;5;26;0.260000;-71.55250;45.87921
2626;SOUS-BASSIN;442.323029;0.077353;8;421;4.210000;-71.55804;45.89535
2627;SOUS-BASSIN;386.489990;0.064174;7;100;1.000000;-71.54988;45.88977
2628;SOUS-BASSIN;397.205170;0.060822;4;502;5.020000;-71.53150;45.88245
2629;SOUS-BASSIN;382.435974;0.041702;8;367;3.670000;-71.54016;45.89080
2630;SOUS-BASSIN;411.600006;0.046262;6;50;0.500000;-71.52353;45.90348
2631;SOUS-BASSIN;363.378387;0.035927;5;703;7.030000;-71.55836;45.84404
2632;SOUS-BASSIN;339.186035;0.030816;6;43;0.430000;-71.58107;45.85134
2633;SOUS-BASSIN;362.396820;0.017384;5;63;0.630000;-71.56734;45.85560
2634;SOUS-BASSIN;392.691376;0.072073;3;1160;11.600000;-71.60551;45.79489
2635;SOUS-BASSIN;354.363647;0.062589;5;231;2.310000;-71.60204;45.81219
2636;SOUS-BASSIN;385.790802;0.050866;4;588;5.880000;-71.57525;45.80132
2637;SOUS-BASSIN;321.237610;0.048835;1;202;2.020000;-71.67204;45.81659
2638;SOUS-BASSIN;318.683533;0.039304;4;316;3.160000;-71.65261;45.81320
2639;SOUS-BASSIN;370.754242;0.093550;4;236;2.360000;-71.65290;45.80228
2640;SOUS-BASSIN;318.776794;0.084483;7;112;1.120000;-71.68434;45.83618
2641;SOUS-BASSIN;306.923065;0.043271;3;377;3.770000;-71.67651;45.82617
2642;SOUS-BASSIN;334.918427;0.053271;2;429;4.290000;-71.69866;45.82431
2643;SOUS-BASSIN;325.680603;0.045514;2;1052;10.520000;-71.80402;45.89184
2644;SOUS-BASSIN;287.439026;0.068838;4;205;2.050000;-71.77580;45.89214
2645;SOUS-BASSIN;347.068390;0.041779;4;424;4.240000;-71.78031;45.87616
2646;SOUS-BASSIN;191.000000;0.073824;1;1;0.010000;-71.82794;45.94947
2647;SOUS-BASSIN;260.668610;0.036429;3;172;1.720000;-71.82058;45.93520
2648;SOUS-BASSIN;284.126801;0.037346;2;347;3.470000;-71.83099;45.93243
2649;SOUS-BASSIN;120.818649;0.011076;2;193;1.930000;-72.04858;45.99689
2650;SOUS-BASSIN;117.567566;0.013496;5;74;0.740000;-72.03864;46.00358
2651;SOUS-BASSIN;122.961983;0.009963;4;605;6.050000;-71.99764;45.99543
2652;SOUS-BASSIN;141.862320;0.019623;5;2179;21.790001;-71.97135;46.01439
2653;SOUS-BASSIN;147.929413;0.022540;5;85;0.850000;-71.96450;45.99382
2654;SOUS-BASSIN;127.139679;0.014763;2;494;4.940000;-72.03512;45.98049
2655;SOUS-BASSIN;119.000000;0.010374;5;270;2.700000;-72.02018;45.98736
2656;SOUS-BASSIN;169.576523;0.035927;4;1039;10.390000;-71.96852;45.97758
2657;SOUS-BASSIN;144.096863;0.019908;7;382;3.820000;-71.97914;45.98589
2658;SOUS-BASSIN;229.770493;0.032743;6;61;0.610000;-71.93375;45.99912
2659;SOUS-BASSIN;131.493622;0.016368;1;470;4.700000;-72.01891;45.96022
2660;SOUS-BASSIN;137.402130;0.019974;5;470;4.700000;-71.99450;45.95819
2661;SOUS-BASSIN;172.418106;0.055895;4;519;5.190000;-71.96336;45.94251
2662;SOUS-BASSIN;165.219345;0.036483;7;1003;10.030000;-71.96615;45.95442
2663;SOUS-BASSIN;230.900116;0.040275;5;851;8.510000;-71.89863;45.96455
2664;SOUS-BASSIN;200.408539;0.048741;8;749;7.490000;-71.92362;45.97955
2665;SOUS-BASSIN;199.430771;0.050058;5;65;0.650000;-71.91124;45.97454
2666;SOUS-BASSIN;266.260559;0.046706;3;2606;26.059999;-71.89508;45.90707
2667;SOUS-BASSIN;263.050873;0.038273;6;3283;32.830002;-71.87473;45.92451
2668;SOUS-BASSIN;322.118408;0.059018;4;76;0.760000;-71.83519;45.89087
2669;SOUS-BASSIN;141.359741;0.019083;2;934;9.340000;-72.02388;45.93769
2670;SOUS-BASSIN;129.371689;0.013918;5;113;1.130000;-72.00427;45.93611
2671;SOUS-BASSIN;144.017242;0.020135;2;58;0.580000;-71.98455;45.92249
2672;SOUS-BASSIN;172.996796;0.060226;5;312;3.120000;-71.96965;45.92723
2673;SOUS-BASSIN;198.942535;0.055452;4;87;0.870000;-71.96267;45.91282
2674;SOUS-BASSIN;219.291000;0.077122;5;189;1.890000;-71.95863;45.91938
2675;SOUS-BASSIN;226.606064;0.062677;5;33;0.330000;-71.95665;45.91416
2676;SOUS-BASSIN;151.318176;0.028739;1;44;0.440000;-71.98567;45.91370
2677;SOUS-BASSIN;145.500000;0.013753;4;18;0.180000;-71.97610;45.91454
2678;SOUS-BASSIN;180.650635;0.044102;4;312;3.120000;-71.97197;45.90647
2679;SOUS-BASSIN;174.328903;0.051576;1;301;3.010000;-72.00572;45.91181
2680;SOUS-BASSIN;146.093521;0.030524;4;139;1.390000;-71.99261;45.91790
2681;SOUS-BASSIN;165.757050;0.056387;2;284;2.840000;-71.99755;45.89851
2682;SOUS-BASSIN;124.982841;0.016019;2;2215;22.150000;-72.07897;45.92542
2683;SOUS-BASSIN;128.780136;0.019308;5;2779;27.790001;-72.05835;45.93956
2684;SOUS-BASSIN;125.479942;0.014810;2;698;6.980000;-72.03356;45.86505
2685;SOUS-BASSIN;129.944778;0.021185;6;851;8.510000;-72.02081;45.87148
2686;SOUS-BASSIN;139.529846;0.019430;5;134;1.340000;-71.98308;45.86763
2687;SOUS-BASSIN;138.456146;0.022726;8;114;1.140000;-71.99400;45.87349
2688;SOUS-BASSIN;142.833328;0.014911;5;30;0.300000;-71.98161;45.88342
2689;SOUS-BASSIN;158.676468;0.043987;8;170;1.700000;-71.99658;45.88528
2690;SOUS-BASSIN;162.379303;0.029990;6;290;2.900000;-71.97691;45.89414
2691;SOUS-BASSIN;158.489685;0.024528;4;194;1.940000;-71.96566;45.86984
2692;SOUS-BASSIN;212.072830;0.026821;6;1483;14.830000;-71.94469;45.89105
2693;SOUS-BASSIN;216.378128;0.035360;5;320;3.200000;-71.93636;45.87486
2694;SOUS-BASSIN;197.616043;0.047229;3;698;6.980000;-71.95916;45.85187
2695;SOUS-BASSIN;174.279831;0.027715;6;461;4.610000;-71.95437;45.86152
2696;SOUS-BASSIN;286.974274;0.055440;5;1049;10.490000;-71.89318;45.86322
2697;SOUS-BASSIN;231.112808;0.018469;8;328;3.280000;-71.91571;45.87403
2698;SOUS-BASSIN;304.654266;0.050798;4;619;6.190000;-71.88190;45.88077
